candidate_id,year_guess,confidence_score,county_guess,category_guess,source_file,source_path,line_number,review_status,matched_line,context,created_at
real_candidate_00148,2023,17,Uintah,Dust / PM / Gravel,4-05-23.txt,archive/extracted_text/legacy/4-05-23.txt,379,needs_human_review,opposed to using county roads.,of this public hearing. It is up to both Duchesne and Uintah CounƟes to determine preferred sand haul routes.  The counƟes prefer that trucks stay on Highway 40 as opposed to using county roads. Applicant Comments: MaƩ Hyita 4. Provided background on Wildcat Sand LLC; described the operaƟon on the Winterton Property,2026-06-11T19:44:29
real_candidate_00176,2023,17,Duchesne,Air Quality / Odor / H2S,5-3-23.txt,archive/extracted_text/legacy/5-3-23.txt,234,needs_human_review,air quality rules require 24/7 dust control by applications of water and/or dust,"this plan to control dust at active mining areas and driving surfaces, including roads between Highway 87 and the mining site.  The county nuisance ordinance and state air quality rules require 24/7 dust control by applications of water and/or dust suppressants (such as magnesium chloride). If any dust complaints are received by Duchesne County, Roosevelt City or TriCounty Health, the mining operations shall",2026-06-11T19:44:30
real_candidate_00177,2023,17,Duchesne,Air Quality / Odor / H2S,5-3-23.txt,archive/extracted_text/legacy/5-3-23.txt,235,needs_human_review,suppressants (such as magnesium chloride). If any dust complaints are received by,"between Highway 87 and the mining site.  The county nuisance ordinance and state air quality rules require 24/7 dust control by applications of water and/or dust suppressants (such as magnesium chloride). If any dust complaints are received by Duchesne County, Roosevelt City or TriCounty Health, the mining operations shall cease until the dust event can be mitigated.",2026-06-11T19:44:30
real_candidate_00178,2023,17,Duchesne,Air Quality / Odor / H2S,5-3-23.txt,archive/extracted_text/legacy/5-3-23.txt,236,needs_human_review,"Duchesne County, Roosevelt City or TriCounty Health, the mining operations shall","air quality rules require 24/7 dust control by applications of water and/or dust suppressants (such as magnesium chloride). If any dust complaints are received by Duchesne County, Roosevelt City or TriCounty Health, the mining operations shall cease until the dust event can be mitigated. B. Bond Required: A bond shall be issued in the amount of five thousand dollars ($5,000.00)",2026-06-11T19:44:30
real_candidate_00179,2023,17,Duchesne,Dust / PM / Gravel,5-3-23.txt,archive/extracted_text/legacy/5-3-23.txt,237,needs_human_review,cease until the dust event can be mitigated.,"suppressants (such as magnesium chloride). If any dust complaints are received by Duchesne County, Roosevelt City or TriCounty Health, the mining operations shall cease until the dust event can be mitigated. B. Bond Required: A bond shall be issued in the amount of five thousand dollars ($5,000.00) for the first acre, and three thousand dollars ($3,000.00) for each additional acre from",2026-06-11T19:44:30
real_candidate_00183,2023,17,Duchesne,Dust / PM / Gravel,5-3-23.txt,archive/extracted_text/legacy/5-3-23.txt,348,needs_human_review,"TriCounty Health Department, the mining operations shall cease until the dust","application of water and/or dust suppressants such as magnesium chloride.  If there are any dust complaints received by Duchesne County, Roosevelt City or the TriCounty Health Department, the mining operations shall cease until the dust event can be mitigated.",2026-06-11T19:44:30
real_candidate_00185,2023,17,Unknown,Dust / PM / Gravel,5-3-23.txt,archive/extracted_text/legacy/5-3-23.txt,436,needs_human_review,"property, but I  have heard that at the airport they have had sand blowing in and","Mike Hyde:  Our office has not received any dust complaints on current operations on the Patry property, but I  have heard that at the airport they have had sand blowing in and around their fueling station that has been problematic.  I don’t know if it is coming from your operation or the natural blow sand in the area.  Can you describe for the",2026-06-11T19:44:30
real_candidate_00186,2023,17,Unknown,Dust / PM / Gravel,5-3-23.txt,archive/extracted_text/legacy/5-3-23.txt,437,needs_human_review,around their fueling station that has been problematic.  I don’t know if it is coming,"Mike Hyde:  Our office has not received any dust complaints on current operations on the Patry property, but I  have heard that at the airport they have had sand blowing in and around their fueling station that has been problematic.  I don’t know if it is coming from your operation or the natural blow sand in the area.  Can you describe for the commission what you have in terms of access to water and equipment to keep the",2026-06-11T19:44:30
real_candidate_00190,2023,17,Duchesne,Dust / PM / Gravel,5-3-23.txt,archive/extracted_text/legacy/5-3-23.txt,581,needs_human_review,"the TriCounty Health Department, the mining operations shall cease until the dust","application of water and/or dust suppressants such as magnesium chloride.  If there are any dust complaints received by Duchesne County, Roosevelt City or the TriCounty Health Department, the mining operations shall cease until the dust event can be mitigated.",2026-06-11T19:44:30
real_candidate_00192,2023,17,Duchesne,Air Quality / Odor / H2S,5-3-23.txt,archive/extracted_text/legacy/5-3-23.txt,939,needs_human_review,roads.  The county nuisance ordinance and state air quality rules require 24/7 dust,"this plan to control dust at active mining areas and driving surfaces, including haul roads.  The county nuisance ordinance and state air quality rules require 24/7 dust control by applications of water and/or dust suppressants (such as magnesium chloride).  If dust complaints received by Duchesne County, Roosevelt City or",2026-06-11T19:44:30
real_candidate_00193,2023,17,Duchesne,Air Quality / Odor / H2S,5-3-23.txt,archive/extracted_text/legacy/5-3-23.txt,940,needs_human_review,control by applications of water and/or dust suppressants (such as magnesium,"this plan to control dust at active mining areas and driving surfaces, including haul roads.  The county nuisance ordinance and state air quality rules require 24/7 dust control by applications of water and/or dust suppressants (such as magnesium chloride).  If dust complaints received by Duchesne County, Roosevelt City or TriCounty Health, the mining operations shall cease until the event can be",2026-06-11T19:44:30
real_candidate_00194,2023,17,Duchesne,Air Quality / Odor / H2S,5-3-23.txt,archive/extracted_text/legacy/5-3-23.txt,941,needs_human_review,"chloride).  If dust complaints received by Duchesne County, Roosevelt City or","roads.  The county nuisance ordinance and state air quality rules require 24/7 dust control by applications of water and/or dust suppressants (such as magnesium chloride).  If dust complaints received by Duchesne County, Roosevelt City or TriCounty Health, the mining operations shall cease until the event can be mitigated.",2026-06-11T19:44:30
real_candidate_00195,2023,17,Duchesne,Dust / PM / Gravel,5-3-23.txt,archive/extracted_text/legacy/5-3-23.txt,942,needs_human_review,"TriCounty Health, the mining operations shall cease until the event can be","control by applications of water and/or dust suppressants (such as magnesium chloride).  If dust complaints received by Duchesne County, Roosevelt City or TriCounty Health, the mining operations shall cease until the event can be mitigated. B.  Bond Required: A bond shall be issued in the amount of five thousand dollars ($5,000.00)",2026-06-11T19:44:30
real_candidate_00196,2023,17,Duchesne,Dust / PM / Gravel,5-3-23.txt,archive/extracted_text/legacy/5-3-23.txt,943,needs_human_review,mitigated.,"chloride).  If dust complaints received by Duchesne County, Roosevelt City or TriCounty Health, the mining operations shall cease until the event can be mitigated. B.  Bond Required: A bond shall be issued in the amount of five thousand dollars ($5,000.00) for the first acre, and three thousand dollars ($3,000.00) for each additional acre from which",2026-06-11T19:44:30
real_candidate_00200,2023,17,Duchesne,Dust / PM / Gravel,5-3-23.txt,archive/extracted_text/legacy/5-3-23.txt,1054,needs_human_review,"TriCounty Health, the mining operations shall cease until the event can be","application of water and/or dust suppressants such as magnesium chloride.  If there are any dust complaints received by Duchesne County, Roosevelt City or TriCounty Health, the mining operations shall cease until the event can be mitigated.",2026-06-11T19:44:30
real_candidate_00203,2023,17,Duchesne,Air Quality / Odor / H2S,6-7-23.txt,archive/extracted_text/legacy/6-7-23.txt,332,needs_human_review,control by applications of water and/or dust suppressants (such as magnesium,"this plan to control dust at active mining areas and driving surfaces, including haul roads.  The county nuisance ordinance and state air quality rules require 24/7 dust control by applications of water and/or dust suppressants (such as magnesium chloride).  If dust complaints received by Duchesne County, Roosevelt City or TriCounty Health, the mining operations shall cease until the event can be",2026-06-11T19:44:30
real_candidate_00204,2023,17,Duchesne,Air Quality / Odor / H2S,6-7-23.txt,archive/extracted_text/legacy/6-7-23.txt,333,needs_human_review,"chloride).  If dust complaints received by Duchesne County, Roosevelt City or","roads.  The county nuisance ordinance and state air quality rules require 24/7 dust control by applications of water and/or dust suppressants (such as magnesium chloride).  If dust complaints received by Duchesne County, Roosevelt City or TriCounty Health, the mining operations shall cease until the event can be mitigated.",2026-06-11T19:44:30
real_candidate_00205,2023,17,Duchesne,Dust / PM / Gravel,6-7-23.txt,archive/extracted_text/legacy/6-7-23.txt,334,needs_human_review,"TriCounty Health, the mining operations shall cease until the event can be","control by applications of water and/or dust suppressants (such as magnesium chloride).  If dust complaints received by Duchesne County, Roosevelt City or TriCounty Health, the mining operations shall cease until the event can be mitigated. B. Bond Required: A bond shall be issued in the amount of five thousand dollars ($5,000.00)",2026-06-11T19:44:30
real_candidate_00206,2023,17,Duchesne,Dust / PM / Gravel,6-7-23.txt,archive/extracted_text/legacy/6-7-23.txt,335,needs_human_review,mitigated.,"chloride).  If dust complaints received by Duchesne County, Roosevelt City or TriCounty Health, the mining operations shall cease until the event can be mitigated. B. Bond Required: A bond shall be issued in the amount of five thousand dollars ($5,000.00) for the first acre, and three thousand dollars ($3,000.00) for each additional acre from",2026-06-11T19:44:30
real_candidate_00210,2023,17,Duchesne,Dust / PM / Gravel,6-7-23.txt,archive/extracted_text/legacy/6-7-23.txt,451,needs_human_review,DUCHESNE COUNTY,"application of water and/or dust suppressants such as magnesium chloride.  If there are any dust complaints received by Duchesne County, Roosevelt City or DUCHESNE COUNTY PLANNING COMMISSION MEETING June 7, 2023",2026-06-11T19:44:30
real_candidate_00211,2023,17,Duchesne,Dust / PM / Gravel,6-7-23.txt,archive/extracted_text/legacy/6-7-23.txt,452,needs_human_review,PLANNING COMMISSION MEETING,"are any dust complaints received by Duchesne County, Roosevelt City or DUCHESNE COUNTY PLANNING COMMISSION MEETING June 7, 2023",2026-06-11T19:44:30
real_candidate_00212,2023,17,Duchesne,Dust / PM / Gravel,6-7-23.txt,archive/extracted_text/legacy/6-7-23.txt,837,needs_human_review,,Page 19 of 37 that there is a water connection at 4400 West 12400 South that will provide water for dust control.  If dust complaints received by Duchesne County or TriCounty,2026-06-11T19:44:30
real_candidate_00213,2023,17,Duchesne,Dust / PM / Gravel,6-7-23.txt,archive/extracted_text/legacy/6-7-23.txt,838,needs_human_review,that there is a water connection at 4400 West 12400 South that will provide water,"Page 19 of 37 that there is a water connection at 4400 West 12400 South that will provide water for dust control.  If dust complaints received by Duchesne County or TriCounty Health, the mining operations shall cease until the event can be mitigated.",2026-06-11T19:44:30
real_candidate_00214,2023,17,Duchesne,Dust / PM / Gravel,6-7-23.txt,archive/extracted_text/legacy/6-7-23.txt,839,needs_human_review,for dust control.  If dust complaints received by Duchesne County or TriCounty,"that there is a water connection at 4400 West 12400 South that will provide water for dust control.  If dust complaints received by Duchesne County or TriCounty Health, the mining operations shall cease until the event can be mitigated. B.  Bond Required: A bond shall be issued in the amount of five thousand dollars ($5,000.00)",2026-06-11T19:44:30
real_candidate_00215,2023,17,Duchesne,Dust / PM / Gravel,6-7-23.txt,archive/extracted_text/legacy/6-7-23.txt,840,needs_human_review,"Health, the mining operations shall cease until the event can be mitigated.","that there is a water connection at 4400 West 12400 South that will provide water for dust control.  If dust complaints received by Duchesne County or TriCounty Health, the mining operations shall cease until the event can be mitigated. B.  Bond Required: A bond shall be issued in the amount of five thousand dollars ($5,000.00) for the first acre, and three thousand dollars ($3,000.00) for each additional acre from which",2026-06-11T19:44:30
real_candidate_00216,2023,17,Duchesne,Dust / PM / Gravel,6-7-23.txt,archive/extracted_text/legacy/6-7-23.txt,841,needs_human_review,"B.  Bond Required: A bond shall be issued in the amount of five thousand dollars ($5,000.00)","for dust control.  If dust complaints received by Duchesne County or TriCounty Health, the mining operations shall cease until the event can be mitigated. B.  Bond Required: A bond shall be issued in the amount of five thousand dollars ($5,000.00) for the first acre, and three thousand dollars ($3,000.00) for each additional acre from which such material is taken as a guarantee of reconditioning. The number of acres must be",2026-06-11T19:44:30
real_candidate_00114,2023,15,Duchesne,Dust / PM / Gravel,10-4-23.txt,archive/extracted_text/legacy/10-4-23.txt,662,needs_human_review,Health Department. The applicant shall provide dust control at all times by,"1. The applicant shall control dust and noise so neither becomes a nuisance. a. The applicant shall conform to the dust control plan approved by the TriCounty Health Department. The applicant shall provide dust control at all times by application of water and/or dust suppressants such as magnesium chloride.  If there are any dust complaints received by Duchesne County, TriCounty Health, or Utah",2026-06-11T19:44:25
real_candidate_00116,2023,15,Duchesne,Dust / PM / Gravel,10-4-23.txt,archive/extracted_text/legacy/10-4-23.txt,664,needs_human_review,"are any dust complaints received by Duchesne County, TriCounty Health, or Utah","Health Department. The applicant shall provide dust control at all times by application of water and/or dust suppressants such as magnesium chloride.  If there are any dust complaints received by Duchesne County, TriCounty Health, or Utah Department of Environmental Quality, the mining operations shall cease until the event can be mitigated.",2026-06-11T19:44:25
real_candidate_00118,2023,15,Duchesne,Dust / PM / Gravel,10-4-23.txt,archive/extracted_text/legacy/10-4-23.txt,666,needs_human_review,event can be mitigated.,"are any dust complaints received by Duchesne County, TriCounty Health, or Utah Department of Environmental Quality, the mining operations shall cease until the event can be mitigated. b. The applicant shall comply with Duchesne County noise ordinances, and haul truck traffic shall comply with the following hours of mining operations: (7:00 AM to",2026-06-11T19:44:25
real_candidate_00126,2023,15,Unknown,Air Quality / Odor / H2S,12-6-23.txt,archive/extracted_text/legacy/12-6-23.txt,933,needs_human_review,"and driving surfaces, including haul roads.  The County nuisance ordinance","DEQ approval of a dust control plan for this location.  The applicant or authorized agent must follow this plan to control dust at active mining areas and driving surfaces, including haul roads.  The County nuisance ordinance and Utah air quality rules require 24/7 dust control by applications of water and/or dust suppressants (such as magnesium chloride).  If dust complaints",2026-06-11T19:44:27
real_candidate_00131,2023,15,Duchesne,Dust / PM / Gravel,12-6-23.txt,archive/extracted_text/legacy/12-6-23.txt,992,needs_human_review,Health Department. The applicant shall provide dust control at all times by,"1. The applicant shall control dust and noise so neither becomes a nuisance. a. The applicant shall conform to the dust control plan approved by the TriCounty Health Department. The applicant shall provide dust control at all times by application of water and/or dust suppressants such as magnesium chloride.  If there are any dust complaints received by Duchesne County , TriCounty",2026-06-11T19:44:27
real_candidate_00133,2023,15,Duchesne,Dust / PM / Gravel,12-6-23.txt,archive/extracted_text/legacy/12-6-23.txt,994,needs_human_review,"there are any dust complaints received by Duchesne County , TriCounty","Health Department. The applicant shall provide dust control at all times by application of water and/or dust suppressants such as magnesium chloride.  If there are any dust complaints received by Duchesne County , TriCounty Health, or Utah Department of Environmental Quality, the industrial sand processing operations shall cease until the event can be mitigated.",2026-06-11T19:44:27
real_candidate_00135,2023,15,Duchesne,Dust / PM / Gravel,12-6-23.txt,archive/extracted_text/legacy/12-6-23.txt,996,needs_human_review,processing operations shall cease until the event can be mitigated.,"there are any dust complaints received by Duchesne County , TriCounty Health, or Utah Department of Environmental Quality, the industrial sand processing operations shall cease until the event can be mitigated. b. The applicant shall comply with Duchesne County noise ordinances, and haul truck traffic shall comply with the following hours of mining operations: (7:00",2026-06-11T19:44:27
real_candidate_00175,2023,15,Unknown,Air Quality / Odor / H2S,5-3-23.txt,archive/extracted_text/legacy/5-3-23.txt,233,needs_human_review,between Highway 87 and the mining site.  The county nuisance ordinance and state,"dust control plan for this location.  The applicant or authorized agent must follow this plan to control dust at active mining areas and driving surfaces, including roads between Highway 87 and the mining site.  The county nuisance ordinance and state air quality rules require 24/7 dust control by applications of water and/or dust suppressants (such as magnesium chloride). If any dust complaints are received by",2026-06-11T19:44:30
real_candidate_00180,2023,15,Duchesne,Dust / PM / Gravel,5-3-23.txt,archive/extracted_text/legacy/5-3-23.txt,345,needs_human_review,Health Department.  The applicant shall provide dust control at all times by,"1. The applicant shall control dust and noise so neither becomes a nuisance. a. The applicant shall conform to the dust control plan approved by the TriCounty Health Department.  The applicant shall provide dust control at all times by application of water and/or dust suppressants such as magnesium chloride.  If there are any dust complaints received by Duchesne County, Roosevelt City or the",2026-06-11T19:44:30
real_candidate_00182,2023,15,Duchesne,Dust / PM / Gravel,5-3-23.txt,archive/extracted_text/legacy/5-3-23.txt,347,needs_human_review,"there are any dust complaints received by Duchesne County, Roosevelt City or the","Health Department.  The applicant shall provide dust control at all times by application of water and/or dust suppressants such as magnesium chloride.  If there are any dust complaints received by Duchesne County, Roosevelt City or the TriCounty Health Department, the mining operations shall cease until the dust event can be mitigated.",2026-06-11T19:44:30
real_candidate_00187,2023,15,Duchesne,Dust / PM / Gravel,5-3-23.txt,archive/extracted_text/legacy/5-3-23.txt,578,needs_human_review,Health Department.  The applicant shall provide dust control at all times by,"1. The applicant shall control dust and noise so neither becomes a nuisance. a. The applicant shall conform to the dust control plan approved by the TriCounty Health Department.  The applicant shall provide dust control at all times by application of water and/or dust suppressants such as magnesium chloride.  If there are any dust complaints received by Duchesne County, Roosevelt City or",2026-06-11T19:44:30
real_candidate_00189,2023,15,Duchesne,Dust / PM / Gravel,5-3-23.txt,archive/extracted_text/legacy/5-3-23.txt,580,needs_human_review,"there are any dust complaints received by Duchesne County, Roosevelt City or","Health Department.  The applicant shall provide dust control at all times by application of water and/or dust suppressants such as magnesium chloride.  If there are any dust complaints received by Duchesne County, Roosevelt City or the TriCounty Health Department, the mining operations shall cease until the dust event can be mitigated.",2026-06-11T19:44:30
real_candidate_00197,2023,15,Duchesne,Dust / PM / Gravel,5-3-23.txt,archive/extracted_text/legacy/5-3-23.txt,1051,needs_human_review,Health Department. The applicant shall provide dust control at all times by,"1.  The applicant shall control dust and noise so neither becomes a nuisance. a. The applicant shall conform to the dust control plan approved by the TriCounty Health Department. The applicant shall provide dust control at all times by application of water and/or dust suppressants such as magnesium chloride.  If there are any dust complaints received by Duchesne County, Roosevelt City or",2026-06-11T19:44:30
real_candidate_00199,2023,15,Duchesne,Dust / PM / Gravel,5-3-23.txt,archive/extracted_text/legacy/5-3-23.txt,1053,needs_human_review,"are any dust complaints received by Duchesne County, Roosevelt City or","Health Department. The applicant shall provide dust control at all times by application of water and/or dust suppressants such as magnesium chloride.  If there are any dust complaints received by Duchesne County, Roosevelt City or TriCounty Health, the mining operations shall cease until the event can be mitigated.",2026-06-11T19:44:30
real_candidate_00202,2023,15,Duchesne,Air Quality / Odor / H2S,6-7-23.txt,archive/extracted_text/legacy/6-7-23.txt,331,needs_human_review,roads.  The county nuisance ordinance and state air quality rules require 24/7 dust,"dust control plan for this location.  The applicant or authorized agent must follow this plan to control dust at active mining areas and driving surfaces, including haul roads.  The county nuisance ordinance and state air quality rules require 24/7 dust control by applications of water and/or dust suppressants (such as magnesium chloride).  If dust complaints received by Duchesne County, Roosevelt City or",2026-06-11T19:44:30
real_candidate_00207,2023,15,Duchesne,Dust / PM / Gravel,6-7-23.txt,archive/extracted_text/legacy/6-7-23.txt,448,needs_human_review,Health Department. The applicant shall provide dust control at all times by,"1. The applicant shall control dust and noise so neither becomes a nuisance. a. The applicant shall conform to the dust control plan approved by the TriCounty Health Department. The applicant shall provide dust control at all times by application of water and/or dust suppressants such as magnesium chloride.  If there are any dust complaints received by Duchesne County, Roosevelt City or",2026-06-11T19:44:30
real_candidate_00209,2023,15,Duchesne,Dust / PM / Gravel,6-7-23.txt,archive/extracted_text/legacy/6-7-23.txt,450,needs_human_review,"are any dust complaints received by Duchesne County, Roosevelt City or","Health Department. The applicant shall provide dust control at all times by application of water and/or dust suppressants such as magnesium chloride.  If there are any dust complaints received by Duchesne County, Roosevelt City or DUCHESNE COUNTY PLANNING COMMISSION MEETING",2026-06-11T19:44:30
real_candidate_00219,2023,15,Duchesne,Dust / PM / Gravel,6-7-23.txt,archive/extracted_text/legacy/6-7-23.txt,937,needs_human_review,"are any dust complaints received by Duchesne County or TriCounty Health, the","Health Department. The applicant shall provide dust control at all times by application of water and/or dust suppressants such as magnesium chloride.  If there are any dust complaints received by Duchesne County or TriCounty Health, the mining operations shall cease until the event can be mitigated.",2026-06-11T19:44:31
real_candidate_00222,2023,15,Unknown,Noise / Vibration,8-2-23.txt,archive/extracted_text/legacy/8-2-23.txt,397,needs_human_review,sentence to indicate customers may have access to their equipment earlier or later than those,Mike Hyde:  You might want to consider a slight amendment to Recommendation #8 adding a sentence to indicate customers may have access to their equipment earlier or later than those nuisance ordinance hours provided it doesn’t become a problem.  There is only one surrounding home near this location so I don’t anticipate customers will generate noise complaints.,2026-06-11T19:44:32
real_candidate_00223,2023,15,Unknown,Noise / Vibration,8-2-23.txt,archive/extracted_text/legacy/8-2-23.txt,398,needs_human_review,nuisance ordinance hours provided it doesn’t become a problem.  There is only one surrounding,Mike Hyde:  You might want to consider a slight amendment to Recommendation #8 adding a sentence to indicate customers may have access to their equipment earlier or later than those nuisance ordinance hours provided it doesn’t become a problem.  There is only one surrounding home near this location so I don’t anticipate customers will generate noise complaints.,2026-06-11T19:44:32
real_candidate_00224,2023,15,Unknown,Noise / Vibration,8-2-23.txt,archive/extracted_text/legacy/8-2-23.txt,399,needs_human_review,home near this location so I don’t anticipate customers will generate noise complaints.,"sentence to indicate customers may have access to their equipment earlier or later than those nuisance ordinance hours provided it doesn’t become a problem.  There is only one surrounding home near this location so I don’t anticipate customers will generate noise complaints. Shon McKinnon:  Yes, I can’t imagine the noise would be much more than the surrounding",2026-06-11T19:44:32
real_candidate_00225,2023,15,Unknown,Traffic / Haul Route,8-2-23.txt,archive/extracted_text/legacy/8-2-23.txt,400,needs_human_review,,"nuisance ordinance hours provided it doesn’t become a problem.  There is only one surrounding home near this location so I don’t anticipate customers will generate noise complaints. Shon McKinnon:  Yes, I can’t imagine the noise would be much more than the surrounding traffic.",2026-06-11T19:44:32
real_candidate_00226,2023,15,Unknown,Traffic / Haul Route,8-2-23.txt,archive/extracted_text/legacy/8-2-23.txt,401,needs_human_review,"Shon McKinnon:  Yes, I can’t imagine the noise would be much more than the surrounding","home near this location so I don’t anticipate customers will generate noise complaints. Shon McKinnon:  Yes, I can’t imagine the noise would be much more than the surrounding traffic.",2026-06-11T19:44:32
real_candidate_00115,2023,13,Duchesne,Dust / PM / Gravel,10-4-23.txt,archive/extracted_text/legacy/10-4-23.txt,663,needs_human_review,application of water and/or dust suppressants such as magnesium chloride.  If there,"a. The applicant shall conform to the dust control plan approved by the TriCounty Health Department. The applicant shall provide dust control at all times by application of water and/or dust suppressants such as magnesium chloride.  If there are any dust complaints received by Duchesne County, TriCounty Health, or Utah Department of Environmental Quality, the mining operations shall cease until the",2026-06-11T19:44:25
real_candidate_00117,2023,13,Duchesne,Dust / PM / Gravel,10-4-23.txt,archive/extracted_text/legacy/10-4-23.txt,665,needs_human_review,"Department of Environmental Quality, the mining operations shall cease until the","application of water and/or dust suppressants such as magnesium chloride.  If there are any dust complaints received by Duchesne County, TriCounty Health, or Utah Department of Environmental Quality, the mining operations shall cease until the event can be mitigated. b. The applicant shall comply with Duchesne County noise ordinances, and haul truck",2026-06-11T19:44:25
real_candidate_00132,2023,13,Duchesne,Dust / PM / Gravel,12-6-23.txt,archive/extracted_text/legacy/12-6-23.txt,993,needs_human_review,application of water and/or dust suppressants such as magnesium chloride.  If,"a. The applicant shall conform to the dust control plan approved by the TriCounty Health Department. The applicant shall provide dust control at all times by application of water and/or dust suppressants such as magnesium chloride.  If there are any dust complaints received by Duchesne County , TriCounty Health, or Utah Department of Environmental Quality, the industrial sand",2026-06-11T19:44:27
real_candidate_00134,2023,13,Duchesne,Dust / PM / Gravel,12-6-23.txt,archive/extracted_text/legacy/12-6-23.txt,995,needs_human_review,"Health, or Utah Department of Environmental Quality, the industrial sand","application of water and/or dust suppressants such as magnesium chloride.  If there are any dust complaints received by Duchesne County , TriCounty Health, or Utah Department of Environmental Quality, the industrial sand processing operations shall cease until the event can be mitigated. b. The applicant shall comply with Duchesne County noise ordinances, and haul",2026-06-11T19:44:27
real_candidate_00181,2023,13,Duchesne,Dust / PM / Gravel,5-3-23.txt,archive/extracted_text/legacy/5-3-23.txt,346,needs_human_review,application of water and/or dust suppressants such as magnesium chloride.  If,"a. The applicant shall conform to the dust control plan approved by the TriCounty Health Department.  The applicant shall provide dust control at all times by application of water and/or dust suppressants such as magnesium chloride.  If there are any dust complaints received by Duchesne County, Roosevelt City or the TriCounty Health Department, the mining operations shall cease until the dust",2026-06-11T19:44:30
real_candidate_00184,2023,13,Duchesne,Dust / PM / Gravel,5-3-23.txt,archive/extracted_text/legacy/5-3-23.txt,349,needs_human_review,event can be mitigated.,"there are any dust complaints received by Duchesne County, Roosevelt City or the TriCounty Health Department, the mining operations shall cease until the dust event can be mitigated. b. The applicant shall comply with the following hours of mining operations:  (7:00",2026-06-11T19:44:30
real_candidate_00188,2023,13,Duchesne,Dust / PM / Gravel,5-3-23.txt,archive/extracted_text/legacy/5-3-23.txt,579,needs_human_review,application of water and/or dust suppressants such as magnesium chloride.  If,"a. The applicant shall conform to the dust control plan approved by the TriCounty Health Department.  The applicant shall provide dust control at all times by application of water and/or dust suppressants such as magnesium chloride.  If there are any dust complaints received by Duchesne County, Roosevelt City or the TriCounty Health Department, the mining operations shall cease until the dust",2026-06-11T19:44:30
real_candidate_00191,2023,13,Duchesne,Dust / PM / Gravel,5-3-23.txt,archive/extracted_text/legacy/5-3-23.txt,582,needs_human_review,event can be mitigated.,"there are any dust complaints received by Duchesne County, Roosevelt City or the TriCounty Health Department, the mining operations shall cease until the dust event can be mitigated. b. The applicant shall comply with the following hours of mining operations:  (7:00",2026-06-11T19:44:30
real_candidate_00198,2023,13,Duchesne,Dust / PM / Gravel,5-3-23.txt,archive/extracted_text/legacy/5-3-23.txt,1052,needs_human_review,application of water and/or dust suppressants such as magnesium chloride.  If there,"a. The applicant shall conform to the dust control plan approved by the TriCounty Health Department. The applicant shall provide dust control at all times by application of water and/or dust suppressants such as magnesium chloride.  If there are any dust complaints received by Duchesne County, Roosevelt City or TriCounty Health, the mining operations shall cease until the event can be",2026-06-11T19:44:30
real_candidate_00201,2023,13,Duchesne,Dust / PM / Gravel,5-3-23.txt,archive/extracted_text/legacy/5-3-23.txt,1055,needs_human_review,mitigated.,"are any dust complaints received by Duchesne County, Roosevelt City or TriCounty Health, the mining operations shall cease until the event can be mitigated. b. The applicant shall comply with the following hours of mining operations:  (7:00",2026-06-11T19:44:30
real_candidate_00208,2023,13,Duchesne,Dust / PM / Gravel,6-7-23.txt,archive/extracted_text/legacy/6-7-23.txt,449,needs_human_review,application of water and/or dust suppressants such as magnesium chloride.  If there,"a. The applicant shall conform to the dust control plan approved by the TriCounty Health Department. The applicant shall provide dust control at all times by application of water and/or dust suppressants such as magnesium chloride.  If there are any dust complaints received by Duchesne County, Roosevelt City or DUCHESNE COUNTY",2026-06-11T19:44:30
real_candidate_00217,2023,13,Duchesne,Dust / PM / Gravel,6-7-23.txt,archive/extracted_text/legacy/6-7-23.txt,935,needs_human_review,Health Department. The applicant shall provide dust control at all times by,"a. The applicant shall conform to the dust control plan approved by the TriCounty Health Department. The applicant shall provide dust control at all times by application of water and/or dust suppressants such as magnesium chloride.  If there are any dust complaints received by Duchesne County or TriCounty Health, the",2026-06-11T19:44:31
real_candidate_00218,2023,13,Duchesne,Dust / PM / Gravel,6-7-23.txt,archive/extracted_text/legacy/6-7-23.txt,936,needs_human_review,application of water and/or dust suppressants such as magnesium chloride.  If there,"a. The applicant shall conform to the dust control plan approved by the TriCounty Health Department. The applicant shall provide dust control at all times by application of water and/or dust suppressants such as magnesium chloride.  If there are any dust complaints received by Duchesne County or TriCounty Health, the mining operations shall cease until the event can be mitigated.",2026-06-11T19:44:31
real_candidate_00220,2023,13,Duchesne,Dust / PM / Gravel,6-7-23.txt,archive/extracted_text/legacy/6-7-23.txt,938,needs_human_review,mining operations shall cease until the event can be mitigated.,"application of water and/or dust suppressants such as magnesium chloride.  If there are any dust complaints received by Duchesne County or TriCounty Health, the mining operations shall cease until the event can be mitigated. b. The applicant shall comply with the following hours of mining operations:  (7:00",2026-06-11T19:44:31
real_candidate_00221,2023,13,Duchesne,Dust / PM / Gravel,6-7-23.txt,archive/extracted_text/legacy/6-7-23.txt,939,needs_human_review,,"are any dust complaints received by Duchesne County or TriCounty Health, the mining operations shall cease until the event can be mitigated. b. The applicant shall comply with the following hours of mining operations:  (7:00 AM to 9:30 PM on weekdays, 8:00 AM to 9:30 PM on Saturdays and 9:00 AM to",2026-06-11T19:44:31
